"lon","lat","city","state"
-85.17601776,39.55385208,"Alpine","IN"
-85.05490875,39.61280823,"Alquina","IN"
-86.00089264,39.42613602,"Amity","IN"
-85.68051147,40.1053772,"Anderson","IN"
-85.28853607,39.49741745,"Andersonville","IN"
-84.99913788,41.63493347,"Angola","IN"
-85.29397583,41.10381699,"Arcola","IN"
-86.24102783,41.23220444,"Argos","IN"
-85.06525421,41.52718735,"Ashley","IN"
-86.02610016,40.21550751,"Atlanta","IN"
-87.24867249,40.29444122,"Attica","IN"
-85.05872345,41.36687851,"Auburn","IN"
-84.90119934,39.0569725,"Aurora","IN"
-85.80773163,38.75847626,"Austin","IN"
-85.23869324,41.36605453,"Avilla","IN"
-85.84725952,39.09182358,"Azalia","IN"
-86.81174469,39.76128387,"Bainbridge","IN"
-86.16780853,39.52098083,"Bargersville","IN"
-86.59165192,41.22517014,"Bass Lake","IN"
-85.22227478,39.3000145,"Batesville","IN"
-84.86257935,39.50844193,"Bath","IN"
-87.63024902,38.57663345,"Beal","IN"
-86.48697662,38.86146164,"Bedford","IN"
-86.08973694,39.72201157,"Beech Grove","IN"
-85.92250061,39.4733963,"Bengal","IN"
-84.95189667,40.65776443,"Berne","IN"
-87.30805969,38.77451324,"Bicknell","IN"
-85.62397003,40.94453049,"Bippus","IN"
-86.6958847,38.31699753,"Birdseye","IN"
-87.39364624,41.56608963,"Black Oak","IN"
-85.65651703,38.71810532,"Blocher","IN"
-86.93770599,39.02702332,"Bloomfield","IN"
-86.53382874,39.16920471,"Bloomington","IN"
-85.17154694,40.73873138,"Bluffton","IN"
-87.27437592,38.04952621,"Boonville","IN"
-85.94802094,38.4668541,"Borden","IN"
-87.37866974,40.52126694,"Boswell","IN"
-86.11669922,41.29588699,"Bourbon","IN"
-87.12501526,39.52391434,"Brazil","IN"
-86.14834595,41.44665146,"Bremen","IN"
-87.17743683,39.64513397,"Bridgeton","IN"
-84.85605621,39.21866608,"Bright","IN"
-87.36352539,40.86656189,"Brook","IN"
-86.36934662,39.53947449,"Brooklyn","IN"
-86.86750793,40.60269928,"Brookston","IN"
-85.01283264,39.42326736,"Brookville","IN"
-86.04185486,38.87921143,"Brownstown","IN"
-87.41589355,38.7597084,"Bruceville","IN"
-84.96366882,40.53362274,"Bryant","IN"
-87.26018524,38.99464417,"Bucktown","IN"
-85.27223206,39.43923187,"Buena Vista","IN"
-86.74558258,40.88240814,"Buffalo","IN"
-86.1025238,40.6602211,"Bunker Hill","IN"
-86.39484406,40.48027802,"Burlington","IN"
-87.295784,39.54288101,"Burnett","IN"
-86.59346008,40.76103973,"Burnettsville","IN"
-85.64007568,39.31719589,"Burney","IN"
-86.50727081,40.67670822,"Burrows","IN"
-84.8711853,41.42999649,"Butler","IN"
-85.5124588,39.03476715,"Butlerville","IN"
-87.79203033,37.97081375,"Caborn","IN"
-85.48669434,39.95162964,"Cadiz","IN"
-86.55912781,40.36601639,"Cambria","IN"
-85.17185211,39.81267548,"Cambridge City","IN"
-86.26132202,38.65140915,"Campbellsburg","IN"
-85.29544067,38.86696243,"Canaan","IN"
-86.74203491,37.91307449,"Cannelton","IN"
-87.11849213,39.59783936,"Carbon","IN"
-87.40013123,38.96515274,"Carlisle","IN"
-86.12607574,39.97961426,"Carmel","IN"
-85.57164001,39.73828888,"Carthage","IN"
-86.81626129,39.42763138,"Cataract","IN"
-87.2352829,39.6937561,"Catlin","IN"
-87.18563843,38.43668747,"Cato","IN"
-84.93740845,39.35707474,"Cedar Grove","IN"
-87.43576813,41.36471558,"Cedar Lake","IN"
-86.77942657,38.3848114,"Celestine","IN"
-84.99629211,39.81794739,"Centerville","IN"
-86.1583786,38.10006714,"Central","IN"
-86.86964417,40.66301727,"Chalmers","IN"
-86.39231873,38.51834106,"Chambersburg","IN"
-87.36662292,38.04165649,"Chandler","IN"
-85.67014313,38.45307159,"Charlestown","IN"
-87.03623962,38.01500702,"Chrisney","IN"
-85.31929016,41.23067093,"Churubusco","IN"
-86.01347351,40.12386703,"Cicero","IN"
-86.72531128,40.24702072,"Clarks Hill","IN"
-85.34740448,39.43360138,"Clarksburg","IN"
-85.75987244,38.29683304,"Clarksville","IN"
-87.11278534,39.27692795,"Clay City","IN"
-85.88032532,41.1293335,"Claypool","IN"
-86.52271271,39.68913651,"Clayton","IN"
-86.53972626,39.10937119,"Clear Creek","IN"
-87.39801025,39.65688324,"Clinton","IN"
-86.79398346,39.5147171,"Cloverdale","IN"
-87.04584503,39.23055267,"Coal City","IN"
-87.23139954,39.1933403,"Coalmont","IN"
-87.26011658,38.31024933,"Coe","IN"
-86.71286774,40.51868057,"Colburn","IN"
-86.6673584,40.19497681,"Colfax","IN"
-87.15551758,40.91180801,"Collegeville","IN"
-85.4908371,41.15180588,"Columbia City","IN"
-85.92284393,39.20959473,"Columbus","IN"
-85.13545227,39.64817047,"Connersville","IN"
-87.11016083,38.75662231,"Cornettsville","IN"
-87.20593262,39.38250732,"Cory","IN"
-86.12213135,38.2123642,"Corydon","IN"
-86.09996033,38.30338287,"Corydon Junction","IN"
-87.39381409,40.13796234,"Covington","IN"
-86.89406586,40.04439926,"Crawfordsville","IN"
-87.12255859,41.58812714,"Crocker","IN"
-85.20483398,38.9440155,"Cross Plains","IN"
-85.84157562,38.80081558,"Crothersville","IN"
-87.36541748,41.41695023,"Crown Point","IN"
-86.40792084,41.62412262,"Crumstown","IN"
-86.42308044,41.21883011,"Culver","IN"
-86.72275543,38.47512054,"Cuzco","IN"
-87.4950943,39.80802536,"Dana","IN"
-86.52632904,39.76076126,"Danville","IN"
-86.77177429,40.11001587,"Darlington","IN"
-87.57904053,38.09933853,"Darmstadt","IN"
-86.76915741,40.37435913,"Dayton","IN"
-84.93001556,40.82580566,"Decatur","IN"
-86.41645813,41.13851166,"Delong","IN"
-86.67494202,40.58768845,"Delphi","IN"
-87.19846344,41.19515228,"Demotte","IN"
-86.71357727,41.15197372,"Denham","IN"
-86.07767487,40.86607742,"Denver","IN"
-86.21714783,38.33498001,"Depauw","IN"
-86.53031158,38.03116989,"Derby","IN"
-85.05899811,39.01810837,"Dillsboro","IN"
-85.08853912,40.61172867,"Domestic","IN"
-86.80433655,38.44548416,"Dubois","IN"
-85.92193604,41.63785172,"Dunlap","IN"
-85.08776855,39.97816086,"Economy","IN"
-85.96690369,39.35437775,"Edinburgh","IN"
-87.25238037,38.81203079,"Edwardsport","IN"
-87.44822693,38.15980911,"Elberfeld","IN"
-86.37612152,40.12656021,"Elizaville","IN"
-85.97689056,41.68212128,"Elkhart","IN"
-86.62473297,39.23396301,"Ellettsville","IN"
-87.08576965,38.87865067,"Elnora","IN"
-85.84185791,40.27725983,"Elwood","IN"
-86.6413269,39.52132797,"Eminence","IN"
-85.54137421,41.6110611,"Emma","IN"
-86.46416473,38.33483505,"English","IN"
-87.56850433,37.97795486,"Evansville","IN"
-87.25760651,41.07501602,"Fair Oaks","IN"
-87.52207947,39.21938324,"Fairbanks","IN"
-85.86367798,39.58597565,"Fairland","IN"
-87.38226318,39.24856567,"Farmersburg","IN"
-86.86199951,38.2241478,"Ferdinand","IN"
-86.75337219,39.66757202,"Fillmore","IN"
-86.0140152,39.95565414,"Fishers","IN"
-85.8317337,39.364151,"Flat Rock","IN"
-86.52419281,40.54744339,"Flora","IN"
-87.5812912,38.25117493,"Fort Branch","IN"
-85.13967896,41.07278061,"Fort Wayne","IN"
-87.4715271,40.14690781,"Foster","IN"
-84.91720581,39.95572662,"Fountain City","IN"
-87.32111359,40.6169014,"Fowler","IN"
-85.57378387,40.40937042,"Fowlerton","IN"
-86.87923431,40.98551559,"Francesville","IN"
-86.51145172,40.28487015,"Frankfort","IN"
-86.05474854,39.48073578,"Franklin","IN"
-85.77852631,40.2229538,"Frankton","IN"
-86.86933136,39.20718765,"Freedom","IN"
-86.12947083,38.97332764,"Freetown","IN"
-84.93248749,41.73084641,"Fremont","IN"
-86.62001038,38.54913712,"French Lick","IN"
-86.26275635,40.94730759,"Fulton","IN"
-86.19012451,40.57881165,"Galveston","IN"
-85.13555908,41.3495636,"Garrett","IN"
-87.33873749,41.59325409,"Gary","IN"
-85.61326599,40.48720932,"Gas City","IN"
-87.49951172,40.08275223,"Gessie","IN"
-87.05278778,41.07108688,"Gifford","IN"
-87.07739258,38.56777573,"Glendale","IN"
-85.30013275,39.62581635,"Glenwood","IN"
-87.2937088,40.76358795,"Goodland","IN"
-85.8345871,41.58250046,"Goshen","IN"
-86.66716766,39.3508606,"Gosport","IN"
-86.40327454,40.94839859,"Grass Creek","IN"
-87.55622864,39.11757278,"Graysville","IN"
-87.29759216,41.48411942,"Green Acres","IN"
-86.86499786,39.64463043,"Greencastle","IN"
-84.86379242,39.11270142,"Greendale","IN"
-85.76914978,39.78491974,"Greenfield","IN"
-85.48336792,39.33731842,"Greensburg","IN"
-85.96633148,40.47829056,"Greentown","IN"
-86.10647583,39.61371994,"Greenwood","IN"
-87.91505432,38.20426941,"Griffin","IN"
-87.42803955,41.52181625,"Griffith","IN"
-86.50494385,41.37496185,"Grovertown","IN"
-84.9118042,39.16817474,"Guilford","IN"
-85.16162872,39.91140747,"Hagerstown","IN"
-86.58573914,41.38264847,"Hamlet","IN"
-87.50006104,41.58346558,"Hammond","IN"
-86.77990723,41.41186905,"Hanna","IN"
-86.27839661,38.4610939,"Hardinsburg","IN"
-87.10604095,39.5367012,"Harmony","IN"
-86.54498291,39.01329041,"Harrodsburg","IN"
-85.36962128,40.45125198,"Hartford City","IN"
-87.22440338,37.90252304,"Hatfield","IN"
-87.57416534,38.20500565,"Haubstadt","IN"
-85.74047852,38.98334122,"Hayden","IN"
-87.54187775,38.48902512,"Hazleton","IN"
-87.20029449,41.31857681,"Hebron","IN"
-86.37577057,38.92802811,"Heltonville","IN"
-85.76741791,38.54206085,"Henryville","IN"
-87.45178223,41.55387115,"Highland","IN"
-87.39004517,39.78614426,"Hillsdale","IN"
-84.9948349,40.9481926,"Hoagland","IN"
-87.24478912,41.53391266,"Hobart","IN"
-87.07202148,39.7603569,"Hollandsburg","IN"
-85.38684845,39.07495499,"Holton","IN"
-84.8522644,39.12433243,"Homestead","IN"
-85.7710495,39.30397797,"Hope","IN"
-85.42051697,41.72133255,"Howe","IN"
-87.1469574,39.17703247,"Howesville","IN"
-86.95504761,38.29907608,"Huntingburg","IN"
-85.49169159,40.87822342,"Huntington","IN"
-86.67042542,38.7222023,"Huron","IN"
-87.36737823,41.4764061,"Independence Hill","IN"
-86.76509094,38.79636765,"Indian Springs","IN"
-86.15828705,39.76844788,"Indianapolis","IN"
-87.55869293,38.10812759,"Inglefield","IN"
-87.47153473,38.54897308,"Iona","IN"
-86.62892914,39.92662811,"Jamestown","IN"
-86.93096161,38.39162445,"Jasper","IN"
-85.73719788,38.27765656,"Jeffersonville","IN"
-85.62786102,40.48005295,"Jonesboro","IN"
-87.39476776,40.35834122,"Judyville","IN"
-87.63625336,38.01723099,"Kasson","IN"
-86.22995758,40.28866196,"Kempton","IN"
-85.27036285,41.44488525,"Kendallville","IN"
-85.51973724,39.90428162,"Kennard","IN"
-87.44548798,40.77025986,"Kentland","IN"
-86.41352844,41.01872635,"Kewanna","IN"
-86.36035156,40.19364929,"Kirklin","IN"
-84.86102295,39.68341446,"Kitchel","IN"
-87.13754272,41.14419556,"Kniman","IN"
-86.62108612,41.29367065,"Knox","IN"
-86.12706757,40.48566818,"Kokomo","IN"
-86.82907104,38.97160721,"Koleen","IN"
-86.20349884,38.96082306,"Kurtz","IN"
-85.7218399,40.67342758,"La Fontaine","IN"
-86.7223587,41.61079025,"La Porte","IN"
-86.08566284,38.03186417,"Laconia","IN"
-86.80101013,39.91363907,"Ladoga","IN"
-86.88406372,40.42077255,"Lafayette","IN"
-85.41682434,41.64185333,"Lagrange","IN"
-87.44628143,41.46448898,"Lake Hills","IN"
-87.23908997,41.57525253,"Lake Station","IN"
-87.44860077,41.13771439,"Lake Village","IN"
-85.83601379,40.97439194,"Laketon","IN"
-86.27309418,41.52454758,"Lakeville","IN"
-86.90567017,38.06945419,"Lamar","IN"
-85.19786072,41.29030609,"Laotto","IN"
-85.84798431,40.06825638,"Lapel","IN"
-85.4520874,41.04940033,"Laud","IN"
-86.02498627,39.83873749,"Lawrence","IN"
-84.85410309,39.09534454,"Lawrenceburg","IN"
-86.34416199,38.19969177,"Leavenworth","IN"
-86.46936035,40.0486412,"Lebanon","IN"
-86.96811676,40.89630127,"Lee","IN"
-86.58300018,38.10411453,"Leopold","IN"
-85.56499481,39.23506165,"Letts","IN"
-87.25762177,39.26026917,"Lewis","IN"
-85.62545776,38.65218353,"Lexington","IN"
-84.93080139,39.63579559,"Liberty","IN"
-87.36807251,41.4332695,"Liberty Park","IN"
-87.51856232,39.60290527,"Libertyville","IN"
-85.58747101,41.46614075,"Ligonier","IN"
-86.99840546,38.12123871,"Lincoln City","IN"
-87.10801697,41.46836472,"Lincoln Hills","IN"
-86.90388489,40.18809509,"Linden","IN"
-87.16583252,39.03507233,"Linton","IN"
-85.68130493,40.19380188,"Linwood","IN"
-85.90496063,38.70278168,"Little York","IN"
-87.29468536,41.55268097,"Liverpool","IN"
-86.2775116,38.55716705,"Livonia","IN"
-86.36410522,40.75329208,"Logansport","IN"
-86.91436768,38.67720795,"Loogootee","IN"
-85.18295288,40.02408218,"Losantville","IN"
-87.36039734,41.50686646,"Lottaville","IN"
-85.63301086,38.91148376,"Lovett","IN"
-87.42073059,41.29130173,"Lowell","IN"
-86.37216949,41.69309616,"Lydick","IN"
-84.93976593,40.04987335,"Lynn","IN"
-87.0825119,38.98926163,"Lyons","IN"
-85.39073181,38.74140167,"Madison","IN"
-85.45317078,40.76994324,"Majenica","IN"
-87.0270462,41.37613678,"Malden","IN"
-85.61910248,39.57452011,"Manilla","IN"
-86.59037018,40.23994827,"Manson","IN"
-86.34380341,38.3691864,"Marengo","IN"
-85.65896606,40.55827332,"Marion","IN"
-85.61475372,39.97798538,"Markleville","IN"
-87.18773651,39.84817886,"Marshall","IN"
-87.45304108,40.24907684,"Marshfield","IN"
-86.42851257,39.42800903,"Martinsville","IN"
-85.77021027,39.85746384,"Maxwell","IN"
-85.42977142,39.74395752,"Mays","IN"
-86.89193726,41.08075333,"Medaryville","IN"
-86.16979218,38.82522964,"Medora","IN"
-87.14804077,40.16530991,"Mellott","IN"
-86.03497314,41.17353821,"Mentone","IN"
-85.43448639,41.28749084,"Merriam","IN"
-87.33312988,41.48298645,"Merrillville","IN"
-86.30919647,40.86935806,"Metea","IN"
-84.8392334,41.61616898,"Metz","IN"
-86.11558533,40.82219696,"Mexico","IN"
-86.89486694,41.70751572,"Michigan City","IN"
-86.39266205,40.32654572,"Michigantown","IN"
-85.71139526,41.67531967,"Middlebury","IN"
-87.19153595,39.12194824,"Midland","IN"
-85.13108826,39.12135696,"Milan","IN"
-85.69461823,41.52813721,"Millersburg","IN"
-85.27490234,40.40864563,"Millgrove","IN"
-86.27579498,38.34234238,"Milltown","IN"
-85.46979523,39.49723053,"Milroy","IN"
-86.18048859,41.65872574,"Mishawaka","IN"
-86.47343445,38.73275375,"Mitchell","IN"
-84.82488251,39.4884491,"Mixersville","IN"
-86.87921906,40.8680191,"Monon","IN"
-84.93665314,40.74513245,"Monroe","IN"
-84.86826324,40.97476578,"Monroeville","IN"
-86.48209381,39.57897949,"Monrovia","IN"
-86.76451874,40.74537659,"Monticello","IN"
-85.27724457,40.55381775,"Montpelier","IN"
-86.37399292,39.61291504,"Mooresville","IN"
-86.26134491,39.37160492,"Morgantown","IN"
-87.45333862,40.94620895,"Morocco","IN"
-85.69857025,39.67342758,"Morristown","IN"
-85.89337921,39.3925705,"Mount Auburn","IN"
-87.29946899,40.95227051,"Mount Ayr","IN"
-85.56215668,40.74266815,"Mount Etna","IN"
-85.38446045,40.00471878,"Mount Summit","IN"
-87.89586639,37.93523407,"Mount Vernon","IN"
-85.38398743,40.18970871,"Muncie","IN"
-87.51268768,41.56475449,"Munster","IN"
-85.63249207,38.60554504,"Nabb","IN"
-85.33082581,39.20499039,"Napoleon","IN"
-86.00133514,41.44298935,"Nappanee","IN"
-86.25119781,39.20750046,"Nashville","IN"
-85.80917358,38.29167938,"New Albany","IN"
-85.36640167,39.9315567,"New Castle","IN"
-87.27748108,41.55051422,"New Chicago","IN"
-87.41785431,41.49329376,"New Elliott","IN"
-87.93526459,38.12969589,"New Harmony","IN"
-85.01416779,41.07093048,"New Haven","IN"
-85.26321411,39.86347961,"New Lisbon","IN"
-86.92115784,39.95273972,"New Market","IN"
-85.82801056,41.50030518,"New Paris","IN"
-85.35819244,39.54249954,"New Salem","IN"
-86.4619751,39.21135712,"New Unionville","IN"
-87.01931,38.92517853,"Newberry","IN"
-87.40516663,37.94437027,"Newburgh","IN"
-87.40864563,39.8843956,"Newport","IN"
-84.8449173,41.34886169,"Newville","IN"
-86.01766205,40.03728104,"Noblesville","IN"
-86.77604675,41.21492386,"North Judson","IN"
-86.42704773,41.5342598,"North Liberty","IN"
-85.76879883,41.00079346,"North Manchester","IN"
-86.64259338,39.85996628,"North Salem","IN"
-87.36064911,39.52794266,"North Terre Haute","IN"
-85.62359619,39.00614166,"North Vernon","IN"
-87.34492493,38.33870316,"Oakland City","IN"
-87.44154358,38.87102127,"Oaktown","IN"
-87.07441711,40.28809738,"Odell","IN"
-86.99154663,38.84281158,"Odon","IN"
-87.19048309,41.62591171,"Ogden Dunes","IN"
-85.20432281,39.33971786,"Oldenburg","IN"
-86.42629242,38.66202927,"Orleans","IN"
-85.2917099,39.12936783,"Osgood","IN"
-85.66736603,38.5423317,"Otisco","IN"
-87.09661865,40.49069977,"Otterbein","IN"
-86.7294693,38.92334747,"Owensburg","IN"
-87.68769836,38.27194977,"Owensville","IN"
-87.24803925,40.51984024,"Oxford","IN"
-86.10998535,38.40810013,"Palmyra","IN"
-86.4681778,38.55644226,"Paoli","IN"
-86.56250763,39.39492416,"Paragon","IN"
-85.64816284,38.8295517,"Paris Crossing","IN"
-85.20401764,40.18889618,"Parker City","IN"
-86.95907593,39.3156662,"Patricksburg","IN"
-86.01718903,38.4984169,"Pekin","IN"
-85.74658203,39.99742126,"Pendleton","IN"
-85.14830017,40.49399567,"Pennville","IN"
-86.06684875,40.74810028,"Peru","IN"
-87.27848816,38.49188614,"Petersburg","IN"
-85.70568085,41.20051575,"Pierceton","IN"
-87.3794632,39.30977249,"Pimento","IN"
-86.46704865,39.8641243,"Pittsboro","IN"
-86.39954376,39.70450974,"Plainfield","IN"
-87.15252686,38.80625153,"Plainville","IN"
-85.0157547,41.57519913,"Pleasant Lake","IN"
-85.94189453,39.663414,"Pleasant View","IN"
-86.31345367,41.33988953,"Plymouth","IN"
-85.82424927,40.42182922,"Point Isabel","IN"
-85.22154236,40.65713882,"Poneto","IN"
-87.18197632,41.57239151,"Portage","IN"
-84.97788239,40.43445969,"Portland","IN"
-87.78325653,38.16991043,"Poseyville","IN"
-87.56756592,38.35554504,"Princeton","IN"
-86.865242,39.57436752,"Putnamville","IN"
-86.71270752,39.45368576,"Quincy","IN"
-84.84910583,39.47199631,"Raymond","IN"
-85.14984131,40.34886932,"Redkey","IN"
-87.15087891,40.93678284,"Rensselaer","IN"
-85.3396225,38.95169449,"Rexville","IN"
-86.8719101,40.74964523,"Reynolds","IN"
-84.8900528,39.82888412,"Richmond","IN"
-85.02859497,40.28947449,"Ridgeville","IN"
-87.30005646,39.39008713,"Riley","IN"
-84.85734558,38.95079041,"Rising Sun","IN"
-86.80253601,39.84880447,"Roachdale","IN"
-85.92417908,40.91175079,"Roann","IN"
-85.37304687,40.9625206,"Roanoke","IN"
-86.21604919,41.06472015,"Rochester","IN"
-84.84668732,39.31691742,"Rockdale","IN"
-86.57389832,40.64130783,"Rockfield","IN"
-87.05454254,37.88529205,"Rockport","IN"
-87.22940063,39.76271057,"Rockville","IN"
-86.17228699,39.84827423,"Rocky Ripple","IN"
-85.39040375,40.55212402,"Roll","IN"
-86.61561584,41.67085266,"Rolling Prairie","IN"
-85.37676239,41.49624634,"Rome City","IN"
-87.3747406,41.52674103,"Ross","IN"
-86.59479523,40.41724014,"Rossville","IN"
-86.50002289,40.86450958,"Royal Center","IN"
-85.45323944,39.6113205,"Rushville","IN"
-86.27113342,40.41753387,"Russiaville","IN"
-87.46998596,41.45024109,"Saint John","IN"
-85.80815125,38.39998627,"Saint Joseph","IN"
-86.80905914,38.17127609,"Saint Meinrad","IN"
-85.03157043,39.32194901,"Saint Peter","IN"
-84.86489868,40.38225174,"Salamonia","IN"
-86.10127258,38.60612488,"Salem","IN"
-86.89202881,41.20372009,"San Pierre","IN"
-87.18643951,38.89671707,"Sandborn","IN"
-84.91821289,40.2368927,"Saratoga","IN"
-85.63132477,39.15396118,"Sardinia","IN"
-87.44911957,41.49306488,"Schererville","IN"
-85.71756744,39.07928848,"Scipio","IN"
-84.81819153,39.3917923,"Scipio","IN"
-85.77010345,38.68574142,"Scottsburg","IN"
-86.51448822,40.41545868,"Sedalia","IN"
-85.75473785,38.39831543,"Sellersburg","IN"
-87.10614014,38.20413971,"Selvin","IN"
-85.74066162,40.95661926,"Servia","IN"
-85.89046478,38.95923996,"Seymour","IN"
-86.08840179,40.37942886,"Sharpsville","IN"
-84.87351227,39.36713791,"Sharptown","IN"
-87.39389038,39.17822647,"Shelburn","IN"
-87.34803772,41.1955986,"Shelby","IN"
-85.77182007,39.5215683,"Shelbyville","IN"
-86.22031403,40.13492584,"Sheridan","IN"
-85.58047485,41.67308807,"Shipshewana","IN"
-85.57685089,39.89202118,"Shirley","IN"
-86.7911377,38.6666832,"Shoals","IN"
-86.50708771,39.07131577,"Smithville","IN"
-87.89915466,38.0149765,"Solitude","IN"
-86.25171661,41.67295837,"South Bend","IN"
-85.62773895,41.08475113,"South Whitley","IN"
-86.23729706,38.77780151,"Sparksville","IN"
-86.2671051,39.80224609,"Speedway","IN"
-86.76274109,39.28678131,"Spencer","IN"
-84.92164612,41.28311157,"Spencerville","IN"
-85.43855286,39.83833694,"Spiceland","IN"
-86.55600739,40.97201538,"Star City","IN"
-86.63378906,39.63829422,"Stilesville","IN"
-86.60312653,41.55602646,"Stillwell","IN"
-86.77063751,40.28638458,"Stockwell","IN"
-85.19919586,41.58172607,"Stroh","IN"
-87.40591431,39.09518814,"Sullivan","IN"
-85.44269562,40.00476837,"Sulphur Springs","IN"
-85.09447479,39.2369957,"Sunman","IN"
-85.82524109,40.50845718,"Swayzee","IN"
-86.76784515,37.95154953,"Tell City","IN"
-87.11858368,38.08215332,"Tennyson","IN"
-87.41414642,39.46681976,"Terre Haute","IN"
-86.6064682,40.1297493,"Thorntown","IN"
-86.0413208,40.28222275,"Tipton","IN"
-85.10909271,40.83060837,"Tocsin","IN"
-85.5398941,41.53932953,"Topeka","IN"
-86.15103912,39.41622162,"Trafalgar","IN"
-86.33716583,39.26565933,"Trevlac","IN"
-86.79780579,37.99544525,"Troy","IN"
-87.34369659,41.49517441,"Turkey Creek Meadows","IN"
-86.40266418,41.40988159,"Tyner","IN"
-85.77445221,38.60374069,"Underwood","IN"
-85.24150085,40.83062744,"Uniondale","IN"
-85.79295349,40.89839935,"Urbana","IN"
-86.3971405,38.43902969,"Valeene","IN"
-87.05838013,41.46813583,"Valparaiso","IN"
-85.5044632,40.61747742,"Van Buren","IN"
-85.60964203,38.9847374,"Vernon","IN"
-85.25176239,39.0723114,"Versailles","IN"
-85.07077789,38.74900055,"Vevay","IN"
-87.5169754,38.68549347,"Vincennes","IN"
-85.82067108,40.79782867,"Wabash","IN"
-87.7861557,38.1027832,"Wadesville","IN"
-86.02030182,41.53611755,"Wakarusa","IN"
-85.66704559,39.45382309,"Waldron","IN"
-86.48288727,41.46665192,"Walkerton","IN"
-86.24187469,40.66102219,"Walton","IN"
-86.89819336,41.43061829,"Wanatah","IN"
-85.42715454,40.6830864,"Warren","IN"
-85.85310364,41.23810196,"Warsaw","IN"
-87.17299652,38.65930176,"Washington","IN"
-86.84487915,41.67134857,"Waterford","IN"
-87.04476166,39.87699127,"Waveland","IN"
-87.05958557,40.08775711,"Waynetown","IN"
-84.94533539,39.90347672,"Webster","IN"
-86.76553345,41.49723053,"Wellsboro","IN"
-84.82063293,39.26080704,"West Harrison","IN"
-86.9082489,40.42613983,"West Lafayette","IN"
-86.12757111,40.04309464,"Westfield","IN"
-87.04290009,40.34492111,"Westpoint","IN"
-85.57287598,39.17620468,"Westport","IN"
-87.30919647,38.66392136,"Wheatland","IN"
-87.17952728,41.51158142,"Wheeler","IN"
-86.68457031,39.17451096,"Whitehall","IN"
-86.07937622,39.55017853,"Whiteland","IN"
-86.34572601,39.99731445,"Whitestown","IN"
-87.49537659,41.68428421,"Whiting","IN"
-86.64702606,38.80472183,"Williams","IN"
-87.29380798,40.28827286,"Williamsport","IN"
-86.60298157,41.05138016,"Winamac","IN"
-84.98105621,40.17190933,"Winchester","IN"
-85.95633698,40.36306,"Windfall","IN"
-87.21272278,38.38214493,"Winslow","IN"
-87.04183197,40.75810623,"Wolcott","IN"
-85.36647034,41.5261116,"Wolcottville","IN"
-85.49557495,41.33518219,"Wolflake","IN"
-84.85319519,41.12522507,"Woodburn","IN"
-86.97922516,39.12522507,"Worthington","IN"
-87.29808044,37.91747665,"Yankeetown","IN"
-87.26012421,40.01143646,"Yeddo","IN"
-86.72422028,40.66789246,"Yeoman","IN"
-85.17646027,40.9311409,"Yoder","IN"
-86.34690857,40.56866837,"Young America","IN"
-86.26182556,39.95092773,"Zionsville","IN"
-87.44509125,41.64970398,"East Chicago","IN"
-87.25563812,39.06990433,"Dugger","IN"
-85.21089935,40.37535477,"Dunkirk","IN"
-87.26229095,38.29391861,"Enosville","IN"
-85.50099945,40.38795853,"Matthews","IN"
-84.03691101,41.89771652,"Adrian","MI"
-83.5142746,43.56712723,"Akron","MI"
-83.55786896,44.18642044,"Alabaster","MI"
-84.78691101,45.4443779,"Alanson","MI"
-84.9684906,44.97466278,"Alba","MI"
-84.75305176,42.24326324,"Albion","MI"
-82.5306778,42.6185112,"Algonac","MI"
-85.85546112,42.52919769,"Allegan","MI"
-84.76756287,41.95682526,"Allen","MI"
-83.21057892,42.25782394,"Allen Park","MI"
-85.95346069,42.97239685,"Allendale","MI"
-84.65994263,43.37918854,"Alma","MI"
-83.04501343,42.9206543,"Almont","MI"
-83.43292999,45.06164551,"Alpena","MI"
-88.37723541,46.04359055,"Alpha","MI"
-85.38037872,42.85690689,"Alto","MI"
-88.44898224,46.23262787,"Amasa","MI"
-83.74536896,42.28347015,"Ann Arbor","MI"
-82.63684082,43.35532379,"Applegate","MI"
-86.23199463,44.49309921,"Arcadia","MI"
-82.88433075,42.84442139,"Armada","MI"
-84.47467804,43.18670654,"Ashley","MI"
-85.23493195,42.08851624,"Athens","MI"
-84.14364624,45.00472641,"Atlanta","MI"
-83.69558716,44.04855347,"Au Gres","MI"
-86.83726501,46.43026733,"Au Train","MI"
-84.06974792,43.60359955,"Auburn","MI"
-88.3190155,46.86250687,"Aura","MI"
-82.69091797,43.06190109,"Avoca","MI"
-83.35534668,43.68322372,"Bach","MI"
-83.00041962,43.80185318,"Bad Axe","MI"
-84.24466705,46.46137238,"Baie de Wasai","MI"
-85.85211182,43.90119934,"Baldwin","MI"
-84.06389618,42.87856293,"Bancroft","MI"
-86.11302185,42.31258011,"Bangor","MI"
-88.48900604,46.77847672,"Baraga","MI"
-87.30496216,45.71012115,"Bark River","MI"
-85.14720917,43.75245667,"Barryton","MI"
-84.4485321,42.81878281,"Bath","MI"
-85.17985535,42.32100677,"Battle Creek","MI"
-83.8886261,43.59466171,"Bay City","MI"
-83.37309265,43.84946442,"Bay Port","MI"
-85.09727478,45.35837173,"Bayshore","MI"
-86.14846802,44.42086029,"Bear Lake","MI"
